sleep_hours,work_hours,screen_time,physical_activity_hours,mental_fatigue_score,heart_rate,caffeine_intake,social_interaction_hours,work_pressure_score,stress_score,stress_level
7.777791935428948,8.512917821717066,1.6068626088487843,1.7947588620553034,4.145254936375966,62.22257574345606,1.8116664876416468,2.590355044010009,4.7153483824087985,4.089946339029357,Low
7.066030697561216,9.373907335541633,5.296569213583173,1.2885002539031472,6.281555234216004,73.81845511755692,1.8123358085409627,2.819188305098076,5.339773658405568,5.957512632513931,Medium
8.127241206968034,11.445659766738117,2.546988813954901,0.0,5.788120178154072,101.81072127379903,0.8975112652011344,1.7276514222332173,7.424986205110986,7.268042122699288,High
7.467509342252046,8.34191070437501,3.300717929728231,0.3632135089462958,5.061861734669454,79.59560838370096,1.2130741550008055,2.869814766370379,8.512573267825374,5.453538521397907,Medium
6.140707537116762,7.773919258257231,7.309464205090325,1.3742905402812755,6.796263706020685,82.42249203995004,2.6049205604552017,3.6598345092121667,6.86307837158622,6.116170842909147,High
7.368750784082499,11.017439246645157,6.175835891827244,1.8647291372927046,4.592811974911547,64.38964728133672,2.3265202854850204,1.9925044577687112,8.400218373022932,6.1706687779267,High
6.041117399171001,9.93510083198227,7.298406275341086,0.0,5.112552628030435,62.72698343827555,2.1905576534736735,2.3197116227725063,5.59432890551019,6.916413078407704,High
7.878450301307272,7.358040319232556,8.119454265002581,1.4463982921395389,4.040466240612549,82.95822037038052,2.1959683562280716,3.2548695120030726,4.969984740281886,4.844661635441703,Low
6.950074089013747,8.01037289731804,3.4543225857204702,0.3777359127859685,6.913235953506911,72.17648011105142,1.5612679289698397,2.7403021485016037,7.549324753695039,5.704202696677082,Medium
6.81513763645474,8.390761831877597,7.997943324881744,1.7346201650896542,5.583057095443529,86.73621481563674,1.134178447016252,2.6256340933041264,5.337436795629212,6.091859151426392,High
6.319070455596059,8.723625889209966,2.068988687642197,1.480599214300175,3.886083779653256,76.43133237624518,1.0703681966347545,2.4929713887404232,5.852279065133459,5.688361480054072,Medium
8.22254133867403,5.286800298121772,6.492200669089806,2.2435016024295735,2.021940506944391,110.0,1.9752863965214091,3.3237493359550125,2.572410234910625,3.553913769020866,Low
6.845470517931198,4.91503078439688,4.013324570800057,2.5668229301875187,7.209922549796653,70.27680184686652,2.0940746345464376,3.485182191667347,6.167918796037672,3.8958016438927534,Low
6.571672177836893,6.225219955995092,3.1393997147213675,1.958989899274029,3.51186989763072,78.89131529189429,1.9656373529689835,2.9225907456069615,4.9158744828437335,4.448429881612116,Low
6.6478664495117705,6.070523113977315,6.228939734608885,2.3603935889705747,5.144128704979094,67.0585433741253,2.9043048005066323,3.4417648110199273,5.776298457714763,4.731236090176606,Low
7.532309185553348,6.712351972054995,6.889903050338426,1.1496575240761615,9.705199366289143,86.3208001065243,2.393747474456209,2.6235176858228972,8.109330768343758,5.7408906937713535,Medium
7.365444064364079,9.269421284180009,6.8305367732930895,4.3231174112671455,6.603019083466618,80.40512393874286,1.9815890260062212,3.660872813467164,7.048243472271086,5.117458140970735,Medium
7.412732611595988,7.662141687350523,5.429719777789584,0.28118090350511893,8.222299177653984,66.38810146585672,1.721619774903566,2.580402978328203,8.123222236654117,5.457938768392835,Medium
7.430821003007883,8.392789210020377,5.263914602658478,0.9722442220906787,3.9237503749177027,72.82715105886572,2.2229797223882435,2.6976767135667723,5.176046604786207,5.254384214179946,Medium
9.141647600870462,5.551393179915477,6.053733171399805,2.4013585827468926,7.141952793640414,89.71834773500527,1.4931877138993461,3.473384376969683,6.258197808849872,2.994421086596168,Low
6.593584983615385,7.0767155941581095,5.607528151034382,2.2527213048609926,5.053337985903782,88.51709105372456,2.8790331900423327,3.294922419443545,3.5887397113444317,5.5748400049273155,Medium
6.487757270928463,9.17451532348968,6.082711679171961,1.987389019142349,5.732033841537164,61.85604360734354,2.1594984878529218,2.6376524019443397,6.133715009070495,5.59875467470822,Medium
6.186227271752122,9.189904916353603,5.407998922221428,2.175318657993108,9.041683426079121,71.34030356267795,2.3724865128878956,3.2043861540111944,10.0,6.509017710263537,High
7.615979422575496,6.550852343624184,6.685567649012728,0.0,4.442708351700587,94.21396756296967,1.6149572378353976,2.468634891634117,5.663497449222815,5.004132465839849,Medium
8.128972292720892,8.323324772759108,1.7455843868991443,3.0892986945378342,5.038508907353073,74.32822199305278,0.5606843031905685,3.4498868881775526,6.788412835850419,3.7931333696347282,Low
6.886052542345125,12.397695706964665,4.737453049827227,1.296109041133385,3.1935706969840747,77.83422514549258,0.9683963421199785,1.25610809907218,6.652380200843272,7.058682780871203,High
6.1598435230374715,7.964804141488724,2.2323070123088278,2.7458941822708516,6.776937111816153,86.26931916660077,1.6802868505932245,3.5868448423527712,5.598966459487474,5.820889515328666,Medium
6.1755187843087604,6.61362610771511,5.55340403520977,0.0,3.8787462034267284,62.67838293701578,2.085918840625421,2.397644333456841,4.593951370989149,5.226888710939085,Medium
7.650592787824701,7.6524752212756795,8.283860351707396,1.756568503481191,7.045420831637758,66.60302502570602,3.270810582230337,2.5403398078847292,6.577277458665253,5.195290710085324,Medium
7.743254171203442,8.184354215053666,4.051830436106063,0.9364977208551514,1.7001735165102976,72.76300916783359,1.7472559719968568,2.0746786564679596,6.686713701244493,4.6048050459089005,Low
7.543154268305195,7.697663238618901,5.254504060594431,2.0721201515813035,6.097276143667214,88.04623619855249,2.3105887451345093,2.473142674452468,7.306681498719174,5.224118530621636,Medium
6.334490292711306,7.937290598646997,6.512973429843278,1.8170704524688457,3.7126133878738887,86.19765348252298,2.28517109874872,2.716927349948661,5.5626185257367045,5.867944229615121,Medium
7.23216132306672,5.11310640612632,0.8645541364669507,1.8660477974991783,6.461035278660422,83.19766367187097,0.657593446203132,4.286506905394543,5.206680118463923,3.7197926820244405,Low
7.116685809140728,6.074739049828097,3.9557790357116245,0.4410583117685085,4.972881654291544,74.60840051329231,1.640867501308866,2.595708255142001,5.784662947386469,4.512315761246947,Low
7.218688596729013,7.701329525857005,5.729031318545701,1.443030879181389,3.9293221702634176,87.29569737679694,2.4215252230273245,1.788057767382339,4.103597765525492,5.185683934370932,Medium
7.87142877794819,7.669464059955127,0.0,1.319832952070659,4.22688076624801,74.4735476916169,0.7160592106090138,3.0447902169078467,3.604134426342963,4.112880257030624,Low
7.223595548774682,6.867621450279999,3.0463830138500576,1.9953100417074325,3.2992233998827194,81.77968012372408,2.819633346158689,2.667940451174913,5.49688816598023,4.294699393549096,Low
7.6789135630718945,7.645972827847126,7.201715946762579,2.4892969954334667,6.675575510641718,85.12038975394606,3.501315847718577,3.624998322509446,6.565229282035375,5.14950626115335,Medium
7.067579069488891,8.12202971082841,7.00599380090145,1.6504759220086145,2.9027253011491707,92.96820067510646,1.7124187473256165,2.6601984550233695,3.9099885811262074,5.829082973056888,Medium
7.2891193986899845,9.77882691304905,5.7486364547402005,0.22382771161140136,4.465842722534405,75.43675415418173,2.1530381974584323,1.974378922076635,4.580869697708337,6.268098458679404,High
7.63128822583854,7.801576529547898,6.7643952798863545,1.607578809566768,5.690479159404948,72.37389779053582,2.3263706638331576,3.5206137638880803,7.070846725375364,4.767890182137844,Low
5.542844180144334,8.798206410596507,5.4302084688429275,4.111076228409262,8.22698905089704,88.95075362788366,2.769127781057878,3.782546341787673,7.168343662121783,6.531841195722649,High
6.6803287836426986,6.9167993971321575,6.11078981488463,3.146005326987786,4.981402798216371,89.71852578682513,2.175362963164781,2.9372531935000765,5.851221501360074,4.98451835480641,Medium
6.529627345707205,9.144191447196963,4.368692582318772,0.0,4.514978826923119,70.56625507609684,2.0427522134189644,1.621532416332558,6.114327228094158,6.609225544507962,High
6.361122151756658,8.751460595224714,5.231625365844185,1.5633431536948448,5.547269730232056,64.94966268135735,0.9009567946131958,1.8269458569306907,6.560399216597879,5.895320524106793,Medium
6.724857748773316,9.73163400635964,3.7352592271683553,2.4321195252553443,0.8530715686511412,88.19034466166113,0.863777362453867,4.08491953756537,4.61479490685766,5.695888488678092,Medium
8.494941311234395,9.426920924888975,7.526966688364627,1.3176729874320205,2.602708598618561,59.58272626404626,3.8042365960606186,2.078564068699686,5.6780338775212345,4.669056115342437,Low
6.1341688843067566,9.177471245762293,8.043118819004404,1.0399090798561164,4.249267002243098,59.071985714583484,2.9380578448054444,3.061384967168017,6.865515660170926,6.451670022939781,High
7.968278354591481,7.80316518268444,7.759825601394146,1.2330357849165117,3.5740616985346945,73.3170488519129,2.3287176686837348,2.543140416121162,5.055478750643874,4.6464468838636535,Low
5.317130228384196,8.489878454088936,4.183782476644275,2.0521894854346523,1.7983334215131754,76.02439715729155,1.8765701786045517,2.377753381191711,4.631449034877731,6.189165198914743,High
6.665114970014225,10.127017856903052,3.0924519212698254,0.35153002562499114,6.71555730233517,64.40047833722801,0.9012060996546901,2.0908358243452176,8.357269740862252,6.602474080704522,High
7.162753065105005,6.695850861194411,7.553947321500326,2.688688651609371,5.519513459114644,77.21864338377179,2.624497425502256,3.3041043289222114,6.22991071304044,4.460421776463587,Low
7.586222331359278,6.743184442606269,6.087814405182826,1.444007008301931,5.280530494565016,77.6647008863648,1.6000353519328403,3.4855025553511583,4.346314205251122,4.664103045737828,Low
7.711226579792855,8.362862795900725,5.657168683047285,0.5649757258884507,3.612017697691253,70.19612105945721,1.80278999601747,2.904112115877015,5.597329635175794,4.96853470305539,Medium
7.793347235199925,8.830559380530907,3.732735830109709,2.6243501613986955,5.158785929327331,95.33464179167856,1.4116524043035992,2.726122662846288,5.95503125216294,5.181085802553394,Medium
6.651274927751563,6.351787001471991,5.85132762527353,0.0,6.028898918882119,79.29761210007304,2.815747944750415,2.0096653908696176,5.601171044246848,6.00887683259235,High
6.537648207335433,7.8504748731733835,2.82944388067613,0.9447899029984161,4.4702078921934385,86.28489036521785,1.5808561680444189,2.1147599711891254,7.147287481667017,5.850141610574343,Medium
7.857975881257154,7.812002451542431,6.268124712158064,0.9283249347148357,5.88914447848073,60.43787011330677,2.699699431618466,1.574868008457139,6.620626324176586,4.843824376527033,Low
6.808695675118385,3.5694397687930586,7.757773399212421,3.643941938236131,3.4078790363497697,60.351581875494546,2.814444694081736,4.2420648069187195,5.312116407892859,2.308007106135769,Low
5.724313676662078,7.56081202148248,8.262091087815904,0.8149792313605569,5.194970625979427,79.60062610648926,3.390051875529564,2.7264311908663212,6.077988790868133,6.924707106744492,High
5.866712785996519,7.685364334303068,6.417048108219632,0.0,7.284996565852199,93.54857689420274,1.988354797794269,1.8915131739673292,6.590222284645186,7.387792252348415,High
6.080547713998389,7.679414114353961,2.2359569007577567,0.9181848847208586,7.464039407152079,64.90064221027619,0.8044340977364912,2.107747088721216,6.805640353977336,5.878677155500657,Medium
7.497160744053764,10.831828549154537,5.394660261892043,1.9555503474047782,7.655177609899324,76.43376646501282,2.3221936142960526,2.412257455192744,8.620615168285257,6.570708202238911,High
7.142425736070566,5.568403402982249,9.279363488115425,2.284084546583604,5.571136830865834,62.64903755303682,3.144235351421039,3.2555673591154357,5.335507861791707,4.131206044526615,Low
7.690485354067768,6.350754857590775,3.2627768191154316,3.776539693442772,5.063227909715492,67.81377400785347,1.4719101215532142,3.7563464588573163,4.208701238282092,3.149580461810639,Low
6.572747353663466,2.775608403361332,4.881636854179566,2.906897570985881,4.102422167681171,76.9311131880821,1.882423417296572,4.133335166133925,2.7956128772852247,2.714941145431818,Low
7.158539691076714,7.038166667651718,7.827048703601955,1.687922593915152,1.3850304869651668,70.07388786637239,3.474839818361325,3.2231085650023794,3.348699418376236,4.611440330043196,Low
7.625590393967337,7.208712891747998,6.234267844147171,0.6085845324252225,2.3102006071990155,61.94476096830324,3.023056819583587,2.458193272762622,5.5580587392306064,4.2763396337174955,Low
6.690653460279762,6.980045647331488,9.96031264897021,3.1240274313473586,4.663890056069482,61.72082309385414,3.175010914409189,3.2968269984549528,3.4299102212770243,4.654625935424131,Low
7.4567752375574115,10.21535467896752,3.534261233542823,1.1314364496737686,4.783423101743139,56.139919005357605,0.6803436966174811,1.3554606071948117,7.177949598301978,5.436933999882751,Medium
6.338074058933349,9.721235044673927,3.020488428518356,0.8418427637853952,7.824446057612984,79.76583803214591,1.0503980781116864,2.283139538171128,6.472226157919696,7.459779458122542,High
6.636946153434928,8.155713448534609,7.448250871670348,1.0829261978459301,7.629598258751251,80.97581025431138,2.2859951882171257,2.738081080845674,7.561934032993708,6.447261572888452,High
6.618262106001671,7.258773892920275,2.608242743456928,0.2477117611031905,3.627027717026831,80.92553436547387,1.6983469934366153,2.53370902495814,4.681293129126042,5.397142894295465,Medium
5.804160354410961,10.052379336213727,4.606464022364928,1.0349799088290244,6.636651430178037,65.90824202134758,2.3421879450967076,3.2559351256602165,5.864055673913034,7.124610852890917,High
7.486972480785582,7.960484280328297,4.868706910280847,1.2668916700215846,4.0458622708521785,85.05951290574183,1.445074981565265,2.8693599961200174,6.540817604751021,5.03573931275726,Medium
6.530597659797277,6.363459922163084,7.071978946771845,2.230656605812118,6.365232686007602,82.06778667510858,2.244341304754129,3.318266446682525,3.211435842721487,5.268149797175237,Medium
7.0124941187276875,4.567502645030897,6.228535936050494,1.1119116648989813,6.61203545621349,75.07294406644998,1.6290552371875955,3.6696454548934674,4.897146019600118,4.453393669329702,Low
7.480746658905909,7.117371012208634,5.914129828353725,0.23254075816148467,7.484185624295475,73.43171256740752,2.3414282102674973,3.702719793840582,7.243550265352744,5.397230087707149,Medium
7.446531176029944,9.509287234345217,4.1951382441966665,0.0,4.014713290434606,68.50884530964031,1.736083259550295,2.2245040751022436,7.73726064640537,5.830316363497125,Medium
7.665385108972786,12.55307737908618,7.430008038163886,1.709569747523116,7.028607374361847,76.92161833928724,3.1235633201686297,0.8905137730617103,7.4778248417014,7.437576160120813,High
6.901514515490576,8.123220692378952,12.0,1.5726258534692248,1.254371927757456,91.17247805317999,4.348565647279716,3.0631728935522435,4.047335263197955,5.824022667006178,Medium
6.576701687955846,6.469288969759392,6.382564197845832,0.9456872887868322,7.592431363077724,86.37856615616514,2.71987074488184,2.5502306794942062,7.355270057751829,6.017989533403128,High
6.920281789093601,5.630069583431572,5.199344415093673,1.0325435395079292,4.949966554362967,72.43789576370922,1.288802304635233,2.2225115522624876,5.946262116420177,4.483665199678252,Low
5.31266556604197,9.103909792611198,2.404274058015679,1.88848693279917,4.992544004028605,80.38621461774359,0.9081191991085749,3.594544744857756,7.829716018768216,6.791208854978613,High
5.552887527576913,4.470767895231463,3.725037101365693,2.8905462536893474,0.9251269886190947,63.98569950478242,2.0919597827813097,4.713733547224705,5.167016107240626,3.0307203139194967,Low
5.677300387645598,9.100690202809776,4.572579532105392,0.7198554158560121,4.222668225505238,82.300671774052,1.6024858004002953,1.943229823739787,5.730719510876433,7.291921494102928,High
6.002753172398518,9.635423212525824,3.930799519465735,1.5889028362154327,7.710958799227102,66.69142857334637,0.8654569186051992,2.1002706489099117,8.27447703605764,6.716954331513324,High
7.399774226723436,8.872558906465729,4.967844330946304,2.4582704040053236,4.1465962165943715,81.90255561277674,2.3943480892197195,3.043052945864992,5.749053439602939,5.153498398524916,Medium
6.094520944639939,7.560676656122885,8.556032153614575,0.7238857098027501,6.426925521950417,104.69072190474402,2.7781771485771687,2.2624409608196685,4.375994781835756,7.135636488340047,High
6.62183744596061,9.12988130709363,7.494333834738468,1.4843678854366946,5.069110255428218,69.2998756767287,3.279618647234979,2.5517972823844355,6.502581842365501,6.321919579401911,High
8.299228297786065,8.3418767422566,4.682334567063491,1.4620043969123337,7.125338279199397,104.22803309238031,1.8954930096988916,2.4136349593053614,5.0267091941688715,5.446192674453148,Medium
6.643736028938574,6.443752316278816,2.583440110668279,0.18870476495648103,5.383001930408249,79.90635487782978,1.1364223117499448,2.567659809174876,4.854248405947332,5.369119340011185,Medium
7.737515568467087,11.700824644750051,7.674735285804826,1.6684987947656227,3.1363769378037953,67.50374366738049,3.4840160313031316,1.4582071118065492,5.636804979470282,6.3145023862762395,High
6.066382319990123,7.296641240778968,4.901891453077271,1.5315446786044313,5.1129013596978865,67.04543833265585,1.319239626354596,3.4135843191527107,6.132338299026819,5.284005295754718,Medium
6.79456244213237,9.551504600899818,1.5469991487952899,2.055084249596058,8.202433807402425,98.64955607848391,1.6812103344541316,3.3081188744987653,7.278199537866529,6.258406774523108,High
6.049977945089418,3.1627714346085707,6.424860236986072,0.3131135253392876,5.995290156072403,79.92988684703099,2.10778007332286,3.4112777760933524,2.1942937458762843,5.073951516328183,Medium
6.660966924099437,10.552941765561858,7.051373368466931,1.5099703852612247,4.767107385412671,69.33847143834161,2.6965969406980843,2.3242815105289556,8.048972500145357,6.4773247312426365,High
7.840308137457395,10.937527489309163,0.14818319013066183,2.8817340636558084,9.511487638266615,72.96539388957096,0.6303650547519888,2.9915932305522768,8.66960727819854,5.683989247787381,Medium
5.2726795768076515,8.059667574253277,3.3508907157341934,3.5774998319122866,7.318431405122443,79.30775777708953,1.29170730293901,3.4622670071424833,6.525104236741955,5.901799062721732,Medium
7.434423643545857,9.117542069475517,4.779091977384572,2.780129268971609,6.633467830796921,74.91279324786967,1.5526712481769014,3.875312291213082,6.234400903469738,5.330276670890603,Medium
7.237735602332278,9.117030363215125,6.4690218226172345,0.3229284943497577,5.634684930488749,78.4589914627417,2.2557954523026007,1.6152910474733386,7.961465340785843,6.35741988351393,High
6.405850044303206,6.714432860718551,3.9685068307516573,1.9510526820436265,6.4605476695022155,92.73610896654276,1.1832707073290973,3.672900212310298,6.211954498662841,5.326389240936798,Medium
5.553942145611545,9.09424461087868,3.335716196052127,1.0168534250388863,6.525464146365682,63.72029335437324,2.481695180289653,2.429105922785001,6.5442194994987615,6.920710474538973,High
7.0721295077138695,6.382739060254889,6.454338499360565,1.783900593129921,0.6343693088957245,81.4463032776391,2.195736064464559,2.69801611904916,1.5310817018343599,3.897032614096521,Low
6.470507290936197,6.782486152709348,4.0633552533716815,0.7277832942230763,5.789872425658897,74.27102395317868,2.2984802032264757,3.9853821291645843,8.217826248915358,5.278998656452557,Medium
7.232676211354704,10.253886286424597,6.084109301097394,0.0,4.678388281328683,70.00954653941284,2.838819269617375,3.1418229289729798,8.977665872332093,6.649307773682248,High
7.021852145523443,9.949315381400405,2.776968690050819,1.1554827613001672,4.000447453726849,85.72174167789942,1.514555476493677,2.252846783396071,8.017938686693753,6.46858495795883,High
8.601778891320915,6.587248995768415,2.295333961527203,2.222602696610015,4.609125439911525,60.3857436531529,1.1207606714250202,3.5716936838504494,4.434102980314993,2.4373132150578036,Low
6.760644372526976,6.5328473129979185,6.510538315140794,1.7879997554738112,1.8883026263555975,55.0,2.550052418082428,2.994237332789088,3.5207974987919193,3.824534987187444,Low
5.976502507378135,6.708806795084656,5.505039820634428,1.9029478599143534,1.3907797999256415,77.2453301476215,2.4375968298174113,3.0739755776751343,4.311380716670091,4.965015578875648,Medium
7.1792756349563165,9.46527913293098,6.844911466472414,1.716350322979378,7.493004834896994,73.61820260127104,2.6037076702399986,2.0555996770818563,6.835987867726826,5.9443072815656075,Medium
7.2199966839717655,6.000030438379206,3.934813998157116,1.9045274748457108,5.924315639417852,61.47152749520042,0.8970697041253175,2.7312210592546484,4.380342259446346,4.092502577452258,Low
8.359187575240437,8.713425278071906,3.4097893950405096,2.0295117590867022,0.17397574557544182,57.894475038149665,0.6137811603870995,3.7882434580730084,5.88486149889032,2.842344427731506,Low
7.835111245914579,9.493693621268589,7.721437775081821,1.2253185710453818,3.8472309171965184,94.30633377668805,3.5709254444304324,2.449472905141756,6.230598817238692,6.0303686069415114,High
7.356871059149509,7.8235090994137995,1.9540824720110597,1.5828905614196165,6.761103466793061,79.6301484795968,0.0,2.935457811988837,5.49632694928561,4.9997971548972755,Medium
8.463302891219563,10.020127393729855,7.502921418361249,3.243258374869691,4.439971252558737,75.1964572307178,2.8487190023218005,2.5636929240370927,7.738719534759392,4.7704102288482,Low
5.811236945677149,7.391379661020415,7.641009414964767,1.642031029001139,7.490009907596723,96.95244908959441,2.6748138172427214,3.1093184776327876,6.117795474560383,6.77897268913179,High
6.360248467250252,7.572288798012171,6.720179028532151,1.542563496453918,7.099503598553268,85.22062493065567,2.596454281486695,2.196414203409173,4.646591284024195,6.678345577056404,High
6.073424058594475,6.045507537736287,3.624384965979104,1.6028845072263995,2.2865775813785727,92.69276770540206,1.0173321191767124,2.8848945633816396,2.802572303033039,4.4668051683291194,Low
6.610190196844232,10.03435469524041,3.3669523265492813,1.2820914816837803,4.713351802302336,63.20046071883478,1.6854244419318458,1.7778691494651135,6.386024638192326,5.90237195234001,Medium
5.623313852443691,6.4669591060422595,4.579888454003601,1.064644036279197,4.103821150382592,62.82607409875315,1.976974753288617,3.6724434490365683,5.094967406139687,5.083356897368954,Medium
7.635150946814404,8.699543635430118,2.409920646337201,1.7086785243654317,2.221523411295799,81.17075235116016,2.6034820675410377,1.9467456483596077,5.410118800838148,4.591913938255407,Low
6.777777302901226,7.85736786574813,3.0766120024928068,0.9942847980408488,2.091451350289457,79.14499218095789,1.4879736240065151,2.137204117652042,5.993034681448597,5.349802196913655,Medium
5.529193705497342,5.894433873776675,6.289468583018092,1.3544850705227844,3.3879569075165445,87.49662035659875,3.060958128319497,2.2036641106603483,4.065366818021063,5.4857242727149655,Medium
5.984420918792458,6.781793712353359,6.298698228448314,0.7094852934737128,3.7181491809747236,58.6921112468734,1.6402666308104727,2.4114806795725015,4.412503455955579,5.562956801833378,Medium
7.313513847450196,10.765744478081468,2.9008503469300875,1.6080118045343175,5.566459554486725,82.03597415971645,1.8803027631017164,2.0994941552874167,8.854502701318086,6.318062569379692,High
7.838126567894381,8.40331508526896,6.352243870600149,2.0841949441760272,7.08842694642884,84.89268633420295,2.5188098126584677,3.4334856547285706,8.01572870460867,5.088654061348069,Medium
8.996730891691787,5.981699317266316,5.9086066114796125,1.2880851400890847,6.02728991162474,84.36172066811388,2.4074513254579264,3.079086758838584,5.188307995143341,3.237588711894519,Low
9.91386246600733,8.610656574697384,8.019772509154206,0.0,6.500744480561647,70.93305618792478,3.047716024476452,2.0725752306445417,7.197655660554497,4.523210515010469,Low
7.414409433275996,7.70777193681091,6.138272883735043,2.0903715440554715,4.466764357059265,80.18615171596076,3.1946509507753325,3.2355111376769496,5.165269466492854,4.756337441424151,Low
6.010461879968136,14.0,7.117162107468756,1.6201838427597604,6.2060003932257795,67.24342908034647,2.7627008651019125,1.4646035913877196,8.320238295265103,8.817208486349523,High
4.867953719268691,8.570247682684546,5.954155181860423,0.5067685499865402,4.703250036819478,72.07053918152869,1.8941855299652415,3.642934959804495,8.363659991971685,7.113634614558021,High
7.2677114623438355,7.238750305867271,6.959858219394376,2.273270242323273,4.117055233494434,64.57063660702066,2.27998844618259,2.9387292998925436,4.724308842944005,4.492410420527062,Low
6.187058904689674,10.840055835574208,2.42576568686445,0.1015747992841527,8.794201897791252,67.41334270661248,1.636293452991688,2.069317163955295,9.23270139052963,7.713834116976843,High
6.584642739820315,4.3179276654143095,4.756511085778174,2.545407615324468,0.3390480869050032,72.5903767162088,2.150681054843517,4.313264643192301,0.7792356184935094,2.723189524310511,Low
6.387903200940192,8.188640312762194,4.92203446354494,1.442633380352787,1.2533914053852784,70.09063252362128,1.2113735080499728,2.4852049494313273,5.33212833311493,5.291238934628205,Medium
6.859209113583614,11.988856989362144,4.512500106129435,0.0,5.765399508267209,67.4120855694436,2.111070943768483,1.6849147684482486,7.0947305399650125,7.610319584602697,High
8.065980230787643,7.767601431280492,5.887773260633451,1.6783295872632376,4.470035302935099,62.00402947821779,1.7251607997866907,2.699555864041695,7.349773418268933,4.21993443355134,Low
7.157048567445345,4.533397910703842,6.268759308991502,1.093807631909064,2.1260312996661552,94.6109578845901,2.5997568025794964,3.558473111405296,4.914521535604607,4.234011479241905,Low
6.841365162961312,7.208164071178804,5.784514154142297,0.9431507081768636,2.8907780976724635,69.99437056775741,1.8325772269833935,2.891774493744992,5.3260323304683315,4.815361207215678,Low
5.964346247174189,10.909036081918075,4.6461122375573245,0.7622742385437816,3.151188406276437,78.2996557353123,1.7530928039300004,1.9767335600001137,6.829874948876926,7.32097249958115,High
5.325317055295643,8.752139192641541,3.52853984030975,1.3727842091401272,6.7846730742618275,57.41028043755648,1.2861577231981947,2.083625645979038,6.902523705853984,6.704556716603278,High
6.51369209092667,6.322287780974964,7.194372148312468,1.0148113188328587,7.424820862128878,88.57649132909417,3.417768136111432,3.971833238058296,6.083528229529734,5.502100728986752,Medium
6.946217449181679,6.6295143856419525,5.69946563322767,0.0,8.279125130461235,76.67160650486846,2.410763565123311,2.967296741959491,7.035642369478504,5.853540496631505,Medium
8.767929913579882,6.880599457700374,2.962772283201183,2.772067886677205,1.821977555581324,70.56125457074873,2.01938818611402,2.661181798192416,4.258835822232136,2.44524216343579,Low
7.130274521472886,8.722395768107992,4.612624916700753,1.2556423440381947,2.2657529349769363,70.64858929336052,3.331393756741667,2.4220287545876658,6.249203875359375,5.261258337223428,Medium
7.982739511023057,10.676392265877306,1.5134006445852775,0.7680649841217368,2.1287470509989546,83.69409857766054,0.9774228643405533,1.3104430275078387,5.271396827599985,5.438671066943389,Medium
6.5007044014608475,10.104846025598341,5.070741228694886,0.3715763174546689,7.577714011540019,55.0,2.7722174617590776,2.4715443731391975,9.611591018491906,7.086713082396294,High
5.815056233582975,8.912024364218256,4.603240114802808,2.270732067452921,5.834448908839059,66.75806661290923,1.5312442016444439,2.887923396155134,6.367132984535862,5.950975022439399,Medium
6.0348832377676285,5.336710479885033,3.8510660992893246,0.20156803090347508,5.160398432939443,73.80916162398808,2.2827588847514857,2.9951672008753922,3.9866356434049073,5.119424759354106,Medium
6.274773935464247,5.3441349720131175,8.169200379607059,1.6339873018579667,5.459257387694895,73.69388918768735,2.5470056901675027,3.000185583107194,5.218381344516137,4.827754670713809,Low
